OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
283,48,035,950600,2,480359506002,Block Group 2,G5030,S,4554643,1025487,+31.8658017,-097.3898542
284,48,035,950600,1,480359506001,Block Group 1,G5030,S,48662393,6125803,+31.8985901,-097.4456877
285,48,035,950700,2,480359507002,Block Group 2,G5030,S,3120843,33415,+31.6587360,-097.4693864
286,48,099,010503,1,480990105031,Block Group 1,G5030,S,7006594,0,+31.1420326,-097.7878268
287,48,085,030504,2,480850305042,Block Group 2,G5030,S,2151837,0,+33.1129245,-096.8314629
288,48,085,030504,1,480850305041,Block Group 1,G5030,S,3501195,10297,+33.1002754,-096.8340073
289,48,085,031662,1,480850316621,Block Group 1,G5030,S,904944,0,+33.0910533,-096.7840180
290,48,085,030515,1,480850305151,Block Group 1,G5030,S,395381,0,+33.1628464,-096.6832112
291,48,113,016618,1,481130166181,Block Group 1,G5030,S,614035,0,+32.6136546,-096.8599062
292,48,029,151100,4,480291511004,Block Group 4,G5030,S,336537,0,+29.3669261,-098.5255176
293,48,029,151100,5,480291511005,Block Group 5,G5030,S,341532,0,+29.3657498,-098.5385373
294,48,029,151100,6,480291511006,Block Group 6,G5030,S,538618,0,+29.3609470,-098.5351167
295,48,029,151700,3,480291517003,Block Group 3,G5030,S,1614861,0,+29.3252573,-098.5087118
296,48,029,160200,1,480291602001,Block Group 1,G5030,S,310178,0,+29.4010131,-098.5141736
297,48,029,160702,4,480291607024,Block Group 4,G5030,S,322907,0,+29.3935008,-098.5610670
298,48,029,161504,1,480291615041,Block Group 1,G5030,S,827778,0,+29.3622876,-098.6204156
299,48,029,170102,1,480291701021,Block Group 1,G5030,S,310244,10148,+29.4351836,-098.5188083
300,48,085,030516,2,480850305162,Block Group 2,G5030,S,1604705,2428,+33.1604706,-096.7118946
301,48,085,030516,1,480850305161,Block Group 1,G5030,S,1048730,0,+33.1655618,-096.7000095
302,48,085,031807,4,480850318074,Block Group 4,G5030,S,1713294,0,+33.0086950,-096.7415740
303,48,029,170300,4,480291703004,Block Group 4,G5030,S,162233,0,+29.4161218,-098.5365743
304,48,029,170402,4,480291704024,Block Group 4,G5030,S,351272,0,+29.4317695,-098.5390355
305,48,029,170900,1,480291709001,Block Group 1,G5030,S,718939,0,+29.4209417,-098.5511424
306,48,029,171100,1,480291711001,Block Group 1,G5030,S,962407,0,+29.4270375,-098.5679453
307,48,029,171700,5,480291717005,Block Group 5,G5030,S,694199,0,+29.4243513,-098.6462584
308,48,029,171913,2,480291719132,Block Group 2,G5030,S,433183,0,+29.4293044,-098.6720835
309,48,029,180202,2,480291802022,Block Group 2,G5030,S,549494,0,+29.4754177,-098.5408645
310,48,361,022400,2,483610224002,Block Group 2,G5030,S,2800108,359335,+30.0346492,-093.8159479
311,48,361,022400,5,483610224005,Block Group 5,G5030,S,1634831,33829,+30.0274610,-093.8320301
312,48,361,022400,4,483610224004,Block Group 4,G5030,S,1376727,542724,+30.0149300,-093.8472174
313,48,491,020405,1,484910204051,Block Group 1,G5030,S,320617,0,+30.4572362,-097.7951519
314,48,491,020405,2,484910204052,Block Group 2,G5030,S,583337,0,+30.4543494,-097.7999113
315,48,491,020405,3,484910204053,Block Group 3,G5030,S,631105,0,+30.4508753,-097.8068214
316,48,491,020406,1,484910204061,Block Group 1,G5030,S,1041305,491,+30.4512711,-097.7752131
317,48,491,020108,3,484910201083,Block Group 3,G5030,S,2008897,0,+30.6811732,-097.7038760
318,48,491,020310,1,484910203101,Block Group 1,G5030,S,12378188,48226,+30.5534821,-097.7756458
319,48,491,020900,4,484910209004,Block Group 4,G5030,S,169494026,1857563,+30.4689232,-097.3506147
320,48,039,664300,4,480396643004,Block Group 4,G5030,S,624496,0,+28.9643151,-095.3668038
321,48,039,661400,4,480396614004,Block Group 4,G5030,S,927797,0,+29.4075474,-095.2475973
322,48,039,662000,4,480396620004,Block Group 4,G5030,S,176966572,20768638,+29.2598778,-095.6676621
323,48,039,662400,4,480396624004,Block Group 4,G5030,S,39254041,2889713,+29.2012331,-095.3151196
324,48,039,664200,1,480396642001,Block Group 1,G5030,S,47973449,3774659,+29.0074101,-095.3524882
325,48,039,661400,1,480396614001,Block Group 1,G5030,S,1255302,0,+29.4140620,-095.2669286
326,48,041,001803,1,480410018031,Block Group 1,G5030,S,695100,0,+30.5874405,-096.3106946
327,48,041,001604,1,480410016041,Block Group 1,G5030,S,552938,0,+30.5895365,-096.3238061
328,48,041,002011,2,480410020112,Block Group 2,G5030,S,16888042,33558,+30.5166048,-096.2667133
329,48,141,010102,1,481410101021,Block Group 1,G5030,S,2356225,0,+31.8190270,-106.4302470
330,48,141,001115,1,481410011151,Block Group 1,G5030,S,564746,55654,+31.8124652,-106.5287846
331,48,141,001114,3,481410011143,Block Group 3,G5030,S,1257288,1571,+31.8142807,-106.5396475
332,48,141,001115,2,481410011152,Block Group 2,G5030,S,2547495,0,+31.8062643,-106.5167363
333,48,141,010213,1,481410102131,Block Group 1,G5030,S,1190261,0,+31.8713151,-106.5387895
334,48,141,010213,2,481410102132,Block Group 2,G5030,S,1065687,0,+31.8772516,-106.5398584
335,48,141,010217,2,481410102172,Block Group 2,G5030,S,374851,0,+31.8783131,-106.5533141
336,48,041,001803,3,480410018033,Block Group 3,G5030,S,1227332,0,+30.5832961,-096.3180095
337,48,041,000603,4,480410006034,Block Group 4,G5030,S,2650595,0,+30.6649069,-096.3964525
338,48,141,001600,4,481410016004,Block Group 4,G5030,S,439297,0,+31.7605601,-106.4972767
339,48,141,003602,2,481410036022,Block Group 2,G5030,S,510657,0,+31.7635513,-106.4036872
340,48,141,010214,2,481410102142,Block Group 2,G5030,S,1169743,0,+31.8634395,-106.5276269
341,48,141,003902,1,481410039021,Block Group 1,G5030,S,999378,0,+31.6916851,-106.3209159
342,48,161,000700,2,481610007002,Block Group 2,G5030,S,8017663,333336,+31.6300557,-096.2923589
343,48,161,000200,1,481610002001,Block Group 1,G5030,S,8005702,0,+31.7306817,-096.1539616
344,48,161,000600,2,481610006002,Block Group 2,G5030,S,183924717,285951,+31.7068342,-096.3300745
345,48,161,000900,1,481610009001,Block Group 1,G5030,S,312755401,2379398,+31.6023231,-095.9620821
346,48,161,000300,1,481610003001,Block Group 1,G5030,S,6700585,0,+31.7239505,-096.1720528
347,48,113,016618,2,481130166182,Block Group 2,G5030,S,1050042,0,+32.6079134,-096.8682333
348,48,029,131601,1,480291316011,Block Group 1,G5030,S,23896143,138835,+29.5114968,-098.2182548
349,48,029,121808,1,480291218081,Block Group 1,G5030,S,507324,0,+29.5800956,-098.3971791
350,48,029,160400,3,480291604003,Block Group 3,G5030,S,323636,0,+29.3850173,-098.5355921
351,48,029,150900,1,480291509001,Block Group 1,G5030,S,338886,0,+29.3615791,-098.4869139
352,48,029,140800,2,480291408002,Block Group 2,G5030,S,369871,0,+29.3762378,-098.4661279
353,48,029,190200,5,480291902005,Block Group 5,G5030,S,461354,0,+29.4558047,-098.4955470
354,48,491,020406,2,484910204062,Block Group 2,G5030,S,1182193,0,+30.4432580,-097.7805398
355,48,491,020509,2,484910205092,Block Group 2,G5030,S,833009,5776,+30.5173825,-097.7380360
356,48,113,016618,3,481130166183,Block Group 3,G5030,S,2571275,0,+32.5970248,-096.8656310
357,48,113,016619,1,481130166191,Block Group 1,G5030,S,1693367,2233,+32.6101703,-096.8487484
358,48,113,016620,2,481130166202,Block Group 2,G5030,S,1194977,1274,+32.5959148,-096.8424028
359,48,029,121506,2,480291215062,Block Group 2,G5030,S,475118,0,+29.5083840,-098.3440174
360,48,029,120701,3,480291207013,Block Group 3,G5030,S,434306,0,+29.5108550,-098.4685951
361,48,029,121812,4,480291218124,Block Group 4,G5030,S,911182,0,+29.5932564,-098.3586412
362,48,029,140300,1,480291403001,Block Group 1,G5030,S,390029,0,+29.3873801,-098.4764256
363,48,029,131802,2,480291318022,Block Group 2,G5030,S,56110424,578169,+29.4436970,-098.2720648
364,48,029,180901,5,480291809015,Block Group 5,G5030,S,383702,0,+29.4955688,-098.5402282
365,48,029,130200,1,480291302001,Block Group 1,G5030,S,311024,0,+29.4174720,-098.4700153
366,48,029,130300,1,480291303001,Block Group 1,G5030,S,318440,0,+29.4084411,-098.4633182
367,48,029,130300,3,480291303003,Block Group 3,G5030,S,221734,0,+29.4090574,-098.4675244
368,48,029,130402,2,480291304022,Block Group 2,G5030,S,989236,0,+29.4018639,-098.4428387
369,48,029,130401,1,480291304011,Block Group 1,G5030,S,362823,0,+29.4096446,-098.4589892
370,48,029,130401,4,480291304014,Block Group 4,G5030,S,353986,0,+29.4096448,-098.4545312
371,48,029,130401,3,480291304013,Block Group 3,G5030,S,444599,0,+29.4091263,-098.4496211
372,48,029,160100,3,480291601003,Block Group 3,G5030,S,209128,0,+29.4045248,-098.5276995
373,48,029,160200,2,480291602002,Block Group 2,G5030,S,485910,0,+29.3981278,-098.5202132
374,48,029,160200,3,480291602003,Block Group 3,G5030,S,292184,0,+29.4018293,-098.5197575
375,48,491,020602,1,484910206021,Block Group 1,G5030,S,1177420,0,+30.5296636,-097.7073567
376,48,029,160300,1,480291603001,Block Group 1,G5030,S,447831,0,+29.3935821,-098.5209791
377,48,029,160300,2,480291603002,Block Group 2,G5030,S,299369,0,+29.3879375,-098.5261942
378,48,029,160300,3,480291603003,Block Group 3,G5030,S,361556,0,+29.3861839,-098.5301673
379,48,029,160300,4,480291603004,Block Group 4,G5030,S,278775,0,+29.3942416,-098.5303470
380,48,029,160300,5,480291603005,Block Group 5,G5030,S,376836,0,+29.3936634,-098.5264670
381,48,029,160400,4,480291604004,Block Group 4,G5030,S,969303,0,+29.3870560,-098.5446845
382,48,029,160400,1,480291604001,Block Group 1,G5030,S,410280,0,+29.3959247,-098.5457963
383,48,029,180400,2,480291804002,Block Group 2,G5030,S,689798,0,+29.4604723,-098.5636695
384,48,029,180400,3,480291804003,Block Group 3,G5030,S,464731,0,+29.4597785,-098.5763941
385,48,029,180501,1,480291805011,Block Group 1,G5030,S,690068,0,+29.4734409,-098.5835876
386,48,029,180501,2,480291805012,Block Group 2,G5030,S,684409,0,+29.4671063,-098.5829444
387,48,029,180501,3,480291805013,Block Group 3,G5030,S,591845,0,+29.4676520,-098.5907072
388,48,029,180501,4,480291805014,Block Group 4,G5030,S,1186383,0,+29.4713913,-098.5964714
389,48,251,131000,1,482511310001,Block Group 1,G5030,S,1828850,4636,+32.3259922,-097.4085896
390,48,251,131100,1,482511311001,Block Group 1,G5030,S,1101841,0,+32.3446486,-097.3997790
391,48,251,130100,1,482511301001,Block Group 1,G5030,S,97195149,245669,+32.5146169,-097.5494943
392,48,251,130213,1,482511302131,Block Group 1,G5030,S,24484904,211179,+32.4473327,-097.4517329
393,48,029,180503,1,480291805031,Block Group 1,G5030,S,442005,27488,+29.4615311,-098.6008164
394,48,029,180503,2,480291805032,Block Group 2,G5030,S,557993,35221,+29.4606047,-098.5946847
395,48,029,180503,3,480291805033,Block Group 3,G5030,S,807002,0,+29.4596528,-098.5866478
396,48,029,180504,1,480291805041,Block Group 1,G5030,S,725289,0,+29.4523483,-098.5856215
397,48,029,190700,1,480291907001,Block Group 1,G5030,S,524459,0,+29.4834208,-098.4952639
398,48,029,190800,1,480291908001,Block Group 1,G5030,S,654749,0,+29.4701987,-098.4848754
399,48,029,190901,1,480291909011,Block Group 1,G5030,S,1140102,0,+29.5135555,-098.5028612
400,48,029,190901,2,480291909012,Block Group 2,G5030,S,702314,0,+29.5162391,-098.4955098
401,48,029,190901,3,480291909013,Block Group 3,G5030,S,1055943,0,+29.4928992,-098.4955384
402,48,029,190902,2,480291909022,Block Group 2,G5030,S,720480,0,+29.5076593,-098.4867919
403,48,491,020704,1,484910207041,Block Group 1,G5030,S,1288725,5303,+30.5075084,-097.6656829
404,48,491,020704,3,484910207043,Block Group 3,G5030,S,659453,0,+30.5001238,-097.6646428
405,48,105,950100,5,481059501005,Block Group 5,G5030,S,1103458,0,+30.7130323,-101.2050072
406,48,105,950100,2,481059501002,Block Group 2,G5030,S,1066008,0,+30.7016035,-101.2100401
407,48,453,001501,3,484530015013,Block Group 3,G5030,S,528820,0,+30.3551472,-097.7427757
408,48,453,001503,4,484530015034,Block Group 4,G5030,S,1338921,0,+30.3281841,-097.7106612
409,48,409,011100,2,484090111002,Block Group 2,G5030,S,2105648,0,+27.9477432,-097.5954267
410,48,409,011100,3,484090111003,Block Group 3,G5030,S,4112068,0,+27.9373351,-097.5833678
411,48,113,016620,3,481130166203,Block Group 3,G5030,S,2466519,0,+32.5971333,-096.8305463
412,48,113,016511,1,481130165111,Block Group 1,G5030,S,785101,0,+32.6296023,-096.9496495
413,48,113,016513,2,481130165132,Block Group 2,G5030,S,1965080,0,+32.6376351,-096.9327906
414,48,113,016513,3,481130165133,Block Group 3,G5030,S,1062841,0,+32.6292398,-096.9365486
415,48,029,151200,1,480291512001,Block Group 1,G5030,S,2050027,1410,+29.3228396,-098.5425575
416,48,351,950400,3,483519504003,Block Group 3,G5030,S,35224157,119405,+30.2531746,-093.7404273
417,48,201,521800,1,482015218001,Block Group 1,G5030,S,6258938,127353,+29.8526013,-095.5497025
418,48,201,521800,2,482015218002,Block Group 2,G5030,S,793090,0,+29.8371256,-095.5508772
419,48,201,521900,2,482015219002,Block Group 2,G5030,S,363025,0,+29.8161951,-095.5555974
420,48,201,531300,3,482015313003,Block Group 3,G5030,S,130687,0,+29.8245467,-095.4605800
421,48,201,530900,3,482015309003,Block Group 3,G5030,S,790442,0,+29.8336384,-095.4226416
422,48,201,530900,2,482015309002,Block Group 2,G5030,S,636420,0,+29.8386122,-095.4230038
423,48,201,511600,4,482015116004,Block Group 4,G5030,S,941794,0,+29.8081587,-095.3778172
424,48,201,250701,1,482012507011,Block Group 1,G5030,S,1558420,131218,+30.0176581,-095.1857807
425,48,201,250702,1,482012507021,Block Group 1,G5030,S,1018820,0,+30.0026147,-095.1876776
426,48,209,010806,2,482090108062,Block Group 2,G5030,S,21216478,0,+30.1759830,-098.0274451
427,48,113,016802,2,481130168022,Block Group 2,G5030,S,11309643,29940,+32.5663129,-096.7486364
428,48,085,031639,1,480850316391,Block Group 1,G5030,S,905501,0,+33.1059501,-096.7548406
429,48,085,030515,2,480850305152,Block Group 2,G5030,S,602707,0,+33.1701943,-096.6867069
430,48,085,031504,4,480850315044,Block Group 4,G5030,S,852580,0,+33.1117474,-096.6350562
431,48,085,031646,3,480850316463,Block Group 3,G5030,S,824091,0,+33.0506709,-096.8253399
432,48,085,031654,3,480850316543,Block Group 3,G5030,S,721620,0,+33.0379364,-096.7747332
433,48,085,031661,2,480850316612,Block Group 2,G5030,S,1391081,0,+33.1049609,-096.7764536
434,48,491,021000,1,484910210001,Block Group 1,G5030,S,1523453,6025,+30.5740931,-097.4003702
435,48,491,021000,3,484910210003,Block Group 3,G5030,S,3156989,30166,+30.5568005,-097.4235536
436,48,085,031639,3,480850316393,Block Group 3,G5030,S,597586,0,+33.1142869,-096.7552235
437,48,029,180602,1,480291806021,Block Group 1,G5030,S,353713,0,+29.4816332,-098.5554169
438,48,029,180702,1,480291807021,Block Group 1,G5030,S,978533,0,+29.4980463,-098.5832205
439,48,029,181200,5,480291812005,Block Group 5,G5030,S,731557,0,+29.5383277,-098.5460445
440,48,029,181402,1,480291814021,Block Group 1,G5030,S,1594560,0,+29.5092094,-098.5756226
441,48,209,010302,1,482090103021,Block Group 1,G5030,S,6060208,118736,+29.8672478,-097.9012088
442,48,029,181731,4,480291817314,Block Group 4,G5030,S,731580,0,+29.5057250,-098.6653931
443,48,029,182103,1,480291821031,Block Group 1,G5030,S,141312667,431906,+29.6666806,-098.7362806
444,48,029,190100,2,480291901002,Block Group 2,G5030,S,295351,0,+29.4465946,-098.5062462
445,48,029,190504,2,480291905042,Block Group 2,G5030,S,613680,0,+29.4628251,-098.5116123
446,48,029,190902,1,480291909021,Block Group 1,G5030,S,858630,0,+29.5156279,-098.4874695
447,48,029,191202,3,480291912023,Block Group 3,G5030,S,449005,0,+29.5287815,-098.5080585
448,48,029,191405,5,480291914055,Block Group 5,G5030,S,573681,0,+29.5725246,-098.5395960
449,48,029,110100,1,480291101001,Block Group 1,G5030,S,1781793,3516,+29.4270292,-098.4862799
450,48,167,723501,2,481677235012,Block Group 2,G5030,S,2000083,8889,+29.3580286,-095.0916230
451,48,141,001110,1,481410011101,Block Group 1,G5030,S,1175069,0,+31.8388269,-106.5196237
452,48,141,010347,2,481410103472,Block Group 2,G5030,S,9308904,0,+31.6339016,-106.2326112
453,48,141,010347,1,481410103471,Block Group 1,G5030,S,3598919,0,+31.6437904,-106.2512593
454,48,141,010404,1,481410104041,Block Group 1,G5030,S,6174942,21301,+31.5909427,-106.2313797
455,48,141,010408,3,481410104083,Block Group 3,G5030,S,1763755,0,+31.6389634,-106.2625423
456,48,141,010408,1,481410104081,Block Group 1,G5030,S,1891924,0,+31.6511529,-106.2735390
457,48,141,003902,2,481410039022,Block Group 2,G5030,S,1656805,0,+31.6826679,-106.3277408
458,48,141,001502,3,481410015023,Block Group 3,G5030,S,357461,0,+31.7735897,-106.4960357
459,48,141,002000,1,481410020001,Block Group 1,G5030,S,818709,55204,+31.7573322,-106.4708534
460,48,141,001900,3,481410019003,Block Group 3,G5030,S,298370,0,+31.7508996,-106.4790177
461,48,141,002800,4,481410028004,Block Group 4,G5030,S,616262,0,+31.7734871,-106.4660060
462,48,141,002900,2,481410029002,Block Group 2,G5030,S,787560,8385,+31.7671266,-106.4476048
463,48,113,018132,1,481130181321,Block Group 1,G5030,S,1967465,16774,+32.8351119,-096.5671927
464,48,113,019041,1,481130190411,Block Group 1,G5030,S,534557,0,+32.9288478,-096.7316619
465,48,113,016903,1,481130169031,Block Group 1,G5030,S,81244623,1180374,+32.5844562,-096.6328383
466,48,113,017704,3,481130177043,Block Group 3,G5030,S,741342,0,+32.7768915,-096.6116259
467,48,113,008703,1,481130087031,Block Group 1,G5030,S,472226,0,+32.7061437,-096.7761259
468,48,113,012701,3,481130127013,Block Group 3,G5030,S,759617,0,+32.8465629,-096.6779008
469,48,113,001302,2,481130013022,Block Group 2,G5030,S,337396,0,+32.7991306,-096.7648644
470,48,113,014602,1,481130146021,Block Group 1,G5030,S,1014014,0,+32.8314619,-096.9400975
471,48,029,171916,2,480291719162,Block Group 2,G5030,S,844854,5445,+29.4219857,-098.6911028
472,48,029,171916,3,480291719163,Block Group 3,G5030,S,1374364,3094,+29.4323626,-098.7007964
473,48,113,016002,1,481130160021,Block Group 1,G5030,S,633839,0,+32.7415318,-096.9988909
474,48,481,740400,6,484817404006,Block Group 6,G5030,S,926036,0,+29.3147701,-096.0913885
475,48,481,740400,3,484817404003,Block Group 3,G5030,S,790624,0,+29.3042205,-096.0933845
476,48,481,740400,4,484817404004,Block Group 4,G5030,S,769845,0,+29.3085808,-096.0869848
477,48,481,740400,5,484817404005,Block Group 5,G5030,S,4590002,36587,+29.3158417,-096.0746244
478,48,029,141000,2,480291410002,Block Group 2,G5030,S,519175,0,+29.3685513,-098.4608109
479,48,029,151400,2,480291514002,Block Group 2,G5030,S,374725,0,+29.3481428,-098.5073530
480,48,029,171801,1,480291718011,Block Group 1,G5030,S,562958,0,+29.4140225,-098.6461938
481,48,029,181809,3,480291818093,Block Group 3,G5030,S,334093,0,+29.5500470,-098.6225020
482,48,029,121204,2,480291212042,Block Group 2,G5030,S,633115,0,+29.5204151,-098.4144390
483,48,029,120800,4,480291208004,Block Group 4,G5030,S,574310,0,+29.5105988,-098.4451720
484,48,029,170101,2,480291701012,Block Group 2,G5030,S,445955,13288,+29.4396522,-098.5198167
485,48,029,140500,2,480291405002,Block Group 2,G5030,S,364851,0,+29.3935109,-098.4513713
486,48,029,181505,1,480291815051,Block Group 1,G5030,S,671426,0,+29.5049227,-098.6124364
487,48,029,140400,1,480291404001,Block Group 1,G5030,S,438611,0,+29.3993880,-098.4645273
488,48,029,131802,3,480291318023,Block Group 3,G5030,S,37782158,516554,+29.3901886,-098.2726396
489,48,029,191804,1,480291918041,Block Group 1,G5030,S,18435289,60827,+29.7255442,-098.4828247
490,48,029,150900,2,480291509002,Block Group 2,G5030,S,418111,0,+29.3584203,-098.4865788
491,48,029,130500,3,480291305003,Block Group 3,G5030,S,1302254,0,+29.4189034,-098.4483272
492,48,029,130500,1,480291305001,Block Group 1,G5030,S,241315,0,+29.4207081,-098.4565446
493,48,029,130500,2,480291305002,Block Group 2,G5030,S,301696,0,+29.4234972,-098.4569279
